area,habilidade,descricao,tri_score,area_code,tri_range,conceitos_cientificos,campos_semanticos,campos_lexicais,processos_fenomenos,contextos_historicos,habilidades_compostas,all_entities
Humanas,H19,Espaços Urbanos Contemporâneos: A complexidade dos espaços urbanos explicada pela articulação de redes multiescalares.,690.2,CH,650-750,,"Espaços Urbanos Contemporâneos, espaços urbanos","espaços urbanos, Espaços Urbanos Contemporâneos",articulação de redes multiescalares,,,"Espaços Urbanos Contemporâneos, espaços urbanos, espaços urbanos, Espaços Urbanos Contemporâneos, articulação de redes multiescalares"
Humanas,H19,Hierarquia Urbana: O conceito de região polarizada para expressar a relação entre as cidades citadas e a cidade do Rio de Janeiro.,820.8,CH,750+,,,,,,,
Humanas,H20,Tecnologia e Educação na Pandemia: A crítica sobre o ensino remoto evidenciando a exclusão social de estudantes sem acesso a equipamentos e internet.,482.5,CH,450-550,,ensino remoto,ensino remoto,exclusão social,,,"ensino remoto, ensino remoto, exclusão social"
Humanas,H20,Capitalismo e Trabalho: A qualificação profissional como condição para a inclusão de trabalhadores em novos processos produtivos.,524.5,CH,450-550,,Capitalismo,Capitalismo,novos processos produtivos,,,"Capitalismo, Capitalismo, novos processos produtivos"
Humanas,H20,"Corrida Espacial dos Bilionários: As diferentes perspectivas (otimista, de retorno tecnológico; e crítica, sobre as prioridades sociais) revelando expectativa e desconfiança.",536.1,CH,450-550,"retorno tecnológico, prioridades sociais",,,retorno tecnológico,,,"retorno tecnológico, prioridades sociais, retorno tecnológico"
Humanas,H20,Crítica à Globalização: A crítica do Papa Francisco à disparidade econômica como um aspecto negativo do mundo globalizado.,551.6,CH,550-650,,Globalização,,,mundo globalizado,,"Globalização, mundo globalizado"
Humanas,H20,Tecnologia e Trabalho (Iluminação): A iluminação artificial tendo como consequência a ampliação do período disponível para a jornada de trabalho.,564.2,CH,550-650,,"Tecnologia e Trabalho, Iluminação","Tecnologia e Trabalho, Iluminação",,,,"Tecnologia e Trabalho, Iluminação, Tecnologia e Trabalho, Iluminação"
Humanas,H20,Globalização e Tecnologia (Milton Santos): A automatização dos processos fabris e o aumento do desemprego como consequências das transformações tecnológicas.,566.2,CH,550-650,,Globalização,Globalização,"automatização dos processos fabris, aumento do desemprego, transformações tecnológicas",,,"Globalização, Globalização, automatização dos processos fabris, aumento do desemprego, transformações tecnológicas"
Humanas,H20,"Tecnologia e Relações Humanas: O uso de celulares no experimento FunFit desempenhando uma função social, estimulando a reciprocidade.",575.2,CH,550-650,,Tecnologia e Relações Humanas,,,,,Tecnologia e Relações Humanas
Humanas,H20,"Tecnologia e Comércio: O avanço tecnológico associado à individualização das mensagens publicitárias, com base no perfil do usuário.",575.4,CH,550-650,,Tecnologia e Comércio,Tecnologia e Comércio,"individualização das mensagens publicitárias, avanço tecnológico",,,"Tecnologia e Comércio, Tecnologia e Comércio, individualização das mensagens publicitárias, avanço tecnológico"
Humanas,H20,Tecnologia e Trabalho: O cartum do engraxate e o robô como representação do pessimismo em relação à ideia de progresso e seu impacto no trabalho.,585.5,CH,550-650,,Tecnologia e Trabalho,,,,,Tecnologia e Trabalho
Humanas,H20,Iluminismo/Ciência: A concepção iluminista da ciência como expressão da razão e modelo para outras áreas do saber.,653.1,CH,650-750,,Iluminismo,,,Iluminismo,,"Iluminismo, Iluminismo"
Humanas,H20,Globalização/Estratégias Empresariais: O aumento da mobilidade ocupacional como consequência social das estratégias de descentralização das empresas.,653.9,CH,650-750,,"Estratégias Empresariais, Globalização","Estratégias Empresariais, Globalização",aumento da mobilidade ocupacional,,,"Estratégias Empresariais, Globalização, Estratégias Empresariais, Globalização, aumento da mobilidade ocupacional"
Humanas,H20,Indústria Brasileira e Tecnologia: O cenário de baixa inserção em novas tecnologias levando à subordinação da economia brasileira aos fluxos globais.,672.5,CH,650-750,,,,"subordinação da economia brasileira aos fluxos globais, baixa inserção em novas tecnologias",,,"subordinação da economia brasileira aos fluxos globais, baixa inserção em novas tecnologias"
Humanas,H20,Transição Demográfica: O fenômeno de limitação voluntária do número de filhos contribuindo para a conclusão da transição demográfica na Europa.,702.4,CH,650-750,,,,"Transição Demográfica, limitação voluntária do número de filhos",,,"Transição Demográfica, limitação voluntária do número de filhos"
Humanas,H21,Mídia e Corpo: A crítica ao tratamento da mídia sobre a relação saúde-corpo pela reiteração de discursos hegemônicos (culto ao corpo magro).,561.7,CH,550-650,,,,"reiteração de discursos hegemônicos, culto ao corpo magro",,,"reiteração de discursos hegemônicos, culto ao corpo magro"
Humanas,H21,Indústria Cultural (Adorno e Horkheimer): O tempo livre concebido como consumo de produtos culturais elaborados no mesmo sistema produtivo do capitalismo.,567.3,CH,550-650,,Indústria Cultural,Indústria Cultural,,,,"Indústria Cultural, Indústria Cultural"
Humanas,H21,Publicidade e Gênero: O anúncio dos anos 1940 reforçando os estereótipos de fragilidade física e necessidade de aceitação da mulher.,572.0,CH,550-650,,Publicidade e Gênero,,,anos 1940,,"Publicidade e Gênero, anos 1940"
Humanas,H21,Estado Novo (Propaganda): A cartilha escolar com a imagem de Vargas com o intuito de conquistar a aprovação política por meio do apelo carismático.,577.6,CH,550-650,,cartilha escolar,,,Estado Novo,,"cartilha escolar, Estado Novo"
Humanas,H21,"História da Leitura no Brasil (Segundo Reinado): A inserção da mulher nos espaços de leitura associada ao surgimento de novas práticas culturais (folhetins, imprensa feminina).",587.5,CH,550-650,,"imprensa feminina, História da Leitura no Brasil",,"surgimento de novas práticas culturais, inserção da mulher nos espaços de leitura","Segundo Reinado, História da Leitura no Brasil",,"imprensa feminina, História da Leitura no Brasil, surgimento de novas práticas culturais, inserção da mulher nos espaços de leitura, Segundo Reinado, História da Leitura no Brasil"
Humanas,H21,"Sociedade Contemporânea/Mídia: A crítica à prática identitária autorreferente (desejo de espelhamento, selfies) na sociedade do espetáculo.",602.0,CH,550-650,,Sociedade Contemporânea/Mídia,,,"Sociedade Contemporânea/Mídia, sociedade do espetáculo",,"Sociedade Contemporânea/Mídia, Sociedade Contemporânea/Mídia, sociedade do espetáculo"
Humanas,H21,"Indústria Cultural (Adorno e Horkheimer): A liberdade de escolha na civilização ocidental como uma ilusão da contemporaneidade, pois se escolhe sempre a mesma coisa.",605.7,CH,550-650,liberdade de escolha,"Indústria Cultural, civilização ocidental",Indústria Cultural,se escolhe sempre a mesma coisa,civilização ocidental,,"liberdade de escolha, Indústria Cultural, civilização ocidental, Indústria Cultural, se escolhe sempre a mesma coisa, civilização ocidental"
Humanas,H21,"Independência do Brasil (Pernambuco, 1817): As diferentes visões da imprensa sobre o movimento relacionadas a dissensões entre grupos regionais acerca da configuração político-territorial.",621.9,CH,550-650,,,,,Independência do Brasil,,Independência do Brasil
Humanas,H21,Meios de Comunicação e Política: O uso do rádio e de fitas cassete como exemplos de promoção da mobilização política.,642.1,CH,550-650,,Meios de Comunicação e Política,,mobilização política,,,"Meios de Comunicação e Política, mobilização política"
Humanas,H21,Capitalismo e Consumo (Marcuse): A satisfação de desejos pessoais influenciada por mecanismos subjetivos de identificação com as mercadorias.,644.0,CH,550-650,,,,,,,
Humanas,H21,Estado Novo (Propaganda): O controle dos meios de comunicação visando conquistar o apoio popular na legitimação do novo governo.,689.3,CH,650-750,,,,controle dos meios de comunicação,"Estado Novo, novo governo",,"controle dos meios de comunicação, Estado Novo, novo governo"
Humanas,H21,Internet e Relações Sociais: A charge como crítica que questiona a integração das pessoas nas redes virtuais em detrimento das relações presenciais.,690.8,CH,650-750,,Relações Sociais,,,,,Relações Sociais
Humanas,H21,"Revolução de 1932: A mobilização no cartaz associando o processo ao bandeirantismo, símbolo paulista, para mobilizar a população.",692.1,CH,650-750,,,,"mobilizar a população, mobilização",Revolução de 1932,,"mobilizar a população, mobilização, Revolução de 1932"
Humanas,H21,Internet e Cognição: O paradoxo ressaltado pelo autor que associa uma experiência superficial (pulverização da concentração) à abundância de informações.,709.2,CH,650-750,,,,"pulverização da concentração, abundância de informações, experiência superficial",,,"pulverização da concentração, abundância de informações, experiência superficial"
Humanas,H22,Violência contra a Mulher: A ilustração representa a prática do feminicídio.,427.4,CH,200-450,,,,,,,
Humanas,H22,"Direitos da Mulher (Brasil, anos 1930): Crítica à conquista do direito ao voto feminino.",458.1,CH,450-550,,Direitos da Mulher,Direitos da Mulher,conquista do direito ao voto feminino,anos 1930,,"Direitos da Mulher, Direitos da Mulher, conquista do direito ao voto feminino, anos 1930"
Humanas,H22,Sindicalismo no Estado Novo: A concepção de organização sindical que orienta a busca do consenso entre trabalhadores e patrões (sindicalismo atrelado ao Estado).,477.6,CH,450-550,,,,,Estado Novo,,Estado Novo
Humanas,H22,Lei Maria da Penha: As condutas de controle financeiro e de bens como formas de violência patrimonial.,508.6,CH,450-550,,,,,,,
Humanas,H22,Sistema Único de Saúde (SUS): As características do SUS como política pública baseadas no universalismo e igualitarismo.,544.5,CH,450-550,"universalismo, igualitarismo",política pública,política pública,,,,"universalismo, igualitarismo, política pública, política pública"
Humanas,H22,Movimento Indígena/Mídia Digital: A estratégia de comunicação dos Guarani-Kaiowá para angariar o apoio de segmentos étnicos externos.,555.1,CH,550-650,,Mídia Digital,,,Movimento Indígena,,"Mídia Digital, Movimento Indígena"
Humanas,H22,"Constituição de 1988: A charge sobre a ""Constituição Cidadã"" fazendo referência aos direitos sociais (educação, trabalho, etc.).",560.7,CH,550-650,,"direitos sociais, Constituição Cidadã",direitos sociais,,Constituição de 1988,,"direitos sociais, Constituição Cidadã, direitos sociais, Constituição de 1988"
Humanas,H22,Independência da Índia (Gandhi): O cartum ironizando a impossibilidade de deter o movimento liderado por Gandhi com prisões.,564.4,CH,550-650,,,,,"movimento liderado por Gandhi, Independência da Índia",,"movimento liderado por Gandhi, Independência da Índia"
Humanas,H22,Revolução Francesa: A Declaração de Direitos do Homem e do Cidadão estabelecendo a paridade do tratamento jurídico (isonomia).,623.4,CH,550-650,paridade do tratamento jurídico,Direitos do Homem e do Cidadão,,,Revolução Francesa,,"paridade do tratamento jurídico, Direitos do Homem e do Cidadão, Revolução Francesa"
Humanas,H22,"Justiça Eleitoral no Brasil: O papel da Justiça Eleitoral, criada em 1932, de combater as fraudes sistemáticas nas apurações.",624.0,CH,550-650,,Justiça Eleitoral,Justiça Eleitoral,fraudes sistemáticas,,,"Justiça Eleitoral, Justiça Eleitoral, fraudes sistemáticas"
Humanas,H22,Movimentos Sociais (Seringueiros): A visibilidade dos seringueiros estabelecida pela relação entre reivindicação de terra e preservação de mata nativa.,631.7,CH,550-650,"preservação de mata nativa, reivindicação de terra",Movimentos Sociais,,,,,"preservação de mata nativa, reivindicação de terra, Movimentos Sociais"
Humanas,H22,Ditadura Militar e Sindicatos Rurais: A atitude do governo em relação aos sindicatos rurais para controlar as tensões políticas no campo.,640.6,CH,550-650,,,,,"Ditadura Militar, sindicatos rurais",,"Ditadura Militar, sindicatos rurais"
Humanas,H22,Voto Feminino no Brasil: A efetivação do voto feminino como resultado da campanha de extensão da cidadania.,651.4,CH,650-750,,,,efetivação do voto feminino,,,efetivação do voto feminino
Humanas,H22,Nova República (Brasil): A presença de políticos com trajetórias no regime autoritário como continuidade em relação à conjuntura anterior.,672.5,CH,650-750,,,,,Nova República (Brasil),,Nova República (Brasil)
Humanas,H22,Representação Política Feminina: A implementação de cotas de gênero nas candidaturas partidárias como tentativa de reverter a sub-representação feminina.,740.2,CH,650-750,,,,,,,
Humanas,H22,Roma Antiga (Lei das Doze Tábuas): A superação da tradição jurídica oral relacionada à afirmação de instituições democráticas e à luta dos plebeus.,839.4,CH,750+,,instituições democráticas,,"afirmação de instituições democráticas, superação da tradição jurídica oral, luta dos plebeus",Roma Antiga,,"instituições democráticas, afirmação de instituições democráticas, superação da tradição jurídica oral, luta dos plebeus, Roma Antiga"
Humanas,H23,Teoria Marxista: Os delineamentos éticos apresentados por Engels correspondendo ao conceito de luta de classes.,467.7,CH,450-550,"luta de classes, Teoria Marxista",Teoria Marxista,,,,,"luta de classes, Teoria Marxista, Teoria Marxista"
Humanas,H23,"Filosofia Política (Maquiavel): A definição do homem como um ser guiado por interesses, com ações imprevisíveis e inconstantes.",470.5,CH,450-550,,Filosofia Política,Filosofia Política,ações imprevisíveis e inconstantes,,,"Filosofia Política, Filosofia Política, ações imprevisíveis e inconstantes"
Humanas,H23,Filosofia/Ética (Paul Ricoeur): A reflexão sobre o perdão fundamentada nas relações interpessoais mediadas pela autonomia dos indivíduos.,566.4,CH,550-650,,,,,,,
Humanas,H23,Bioética: A reflexão sobre as relações entre o conhecimento da vida (clonagem) e os valores éticos do homem.,570.4,CH,550-650,conhecimento da vida,,,,,,conhecimento da vida
Humanas,H23,Filosofia (Kant/Iluminismo): O conceito de Esclarecimento como reivindicação de autonomia da capacidade racional (maioridade).,582.3,CH,550-650,,,,,,,
Humanas,H23,Teoria do Estado de Direito: A ampliação dos processos de concentração de renda como violação ao princípio de que ninguém está acima da lei.,586.2,CH,550-650,Teoria do Estado de Direito,,,ampliação dos processos de concentração de renda,,,"Teoria do Estado de Direito, ampliação dos processos de concentração de renda"
Humanas,H23,Filosofia (Sofistas): A visão do sofista Trasímaco de que justiça e ética são convenções sociais resultantes de interesses humanos contingentes.,605.2,CH,550-650,,,,,sofista Trasímaco,,sofista Trasímaco
Humanas,H23,"Filosofia (Kant): A ""falsa promessa"" opondo-se ao princípio kantiano de que toda ação do homem possa valer como norma universal (imperativo categórico).",611.7,CH,550-650,"princípio kantiano, imperativo categórico, norma universal",,,,,,"princípio kantiano, imperativo categórico, norma universal"
Humanas,H23,Filosofia da Educação (Paulo Freire): A superação das dificuldades obtida pelo desenvolvimento do pensamento autônomo e crítico.,616.6,CH,550-650,,Filosofia da Educação,Filosofia da Educação,desenvolvimento do pensamento autônomo e crítico,Paulo Freire,,"Filosofia da Educação, Filosofia da Educação, desenvolvimento do pensamento autônomo e crítico, Paulo Freire"
Humanas,H23,Filosofia da Educação (Paulo Freire): A ética pedagógica freireana tornando os educandos responsáveis pela participação sociopolítica.,618.5,CH,550-650,,"Filosofia da Educação, ética pedagógica",Filosofia da Educação,,,,"Filosofia da Educação, ética pedagógica, Filosofia da Educação"
Humanas,H23,Filosofia (Agostinho): A punição divina fundamentada na insuficiência da autonomia moral do homem ao usar o livre-arbítrio para pecar.,634.9,CH,550-650,,,,,,,
Humanas,H23,"Filosofia (Aristóteles): A associação entre ética e política como elementos essenciais para a vida em comunidade, que conduzem à felicidade (eudaimonia).",658.2,CH,650-750,,,,,,,
Humanas,H23,"Filosofia (Epicurismo): A máxima ""A quem não basta pouco, nada basta"" valorizando a virtude da temperança, marcada pelo domínio da vontade.",663.0,CH,650-750,,Epicurismo,Epicurismo,,,,"Epicurismo, Epicurismo"
Humanas,H23,Filosofia (Derrida)/Migração: O conceito de hospitalidade impondo a necessidade de incorporação da alteridade.,665.0,CH,650-750,hospitalidade,,,,,,hospitalidade
Humanas,H23,Ética e Trabalho: A ressignificação do trabalho na Modernidade influenciada pela Reforma Protestante e sua ética laboral.,668.0,CH,650-750,,,,,"Reforma Protestante, Modernidade",,"Reforma Protestante, Modernidade"
Humanas,H23,Filosofia (Foucault): Os modelos autoritários de controle da lepra e da peste apontando para a formação de uma sociedade disciplinar.,685.8,CH,650-750,,,,formação de uma sociedade disciplinar,,,formação de uma sociedade disciplinar
Humanas,H23,"Totalitarismo (Hannah Arendt): A crítica à naturalização da segregação humana, que fundamenta projetos biopolíticos (campos de concentração).",687.9,CH,650-750,,"campos de concentração, projetos biopolíticos",,naturalização da segregação humana,,,"campos de concentração, projetos biopolíticos, naturalização da segregação humana"
Humanas,H23,Filosofia (Aristóteles): A identificação da felicidade como a finalidade (telos) das ações e condutas humanas.,735.5,CH,650-750,,,,,,,
Humanas,H23,Filosofia Política (Maquiavel)/Renascimento: A afirmação da confiança na razão autônoma (livre-arbítrio) como fundamento da ação humana.,745.2,CH,650-750,,Filosofia Política,Filosofia Política,,,,"Filosofia Política, Filosofia Política"
Humanas,H23,Filosofia (Utilitarismo): Os parâmetros da ação de Bentham (promover a maior felicidade para o maior número) em conformidade com uma racionalidade de caráter pragmático.,826.0,CH,750+,ação de Bentham,Utilitarismo,Utilitarismo,promover a maior felicidade para o maior número,,,"ação de Bentham, Utilitarismo, Utilitarismo, promover a maior felicidade para o maior número"
Humanas,H23,"História Medieval/Religião: O comportamento de Francisco de Assis de usar a língua vulgar, similar ao dos movimentos heréticos que desafiavam a cultura eclesiástica.",826.9,CH,750+,,,língua vulgar,,"movimentos heréticos, História Medieval/Religião",,"língua vulgar, movimentos heréticos, História Medieval/Religião"
Humanas,H23,Filosofia (Schopenhauer): A ideia de que a felicidade está ligada à administração da independência interior (resignação).,948.8,CH,750+,,,,resignação,,,resignação
Humanas,H24,Racismo no Brasil: O texto de Carolina Maria de Jesus expondo a característica do racismo estrutural na sociedade brasileira.,457.6,CH,450-550,,,,,sociedade brasileira,,sociedade brasileira
Humanas,H24,Democracia Grega: A redação das leis na Grécia Antiga buscando garantir o princípio da isonomia (igualdade de tratamento aos cidadãos).,541.1,CH,450-550,igualdade de tratamento aos cidadãos,,,,"Grécia Antiga, Democracia Grega",,"igualdade de tratamento aos cidadãos, Grécia Antiga, Democracia Grega"
Humanas,H24,Filosofia Política (Montesquieu): A característica da democracia de condicionar a liberdade dos cidadãos à conformidade às leis.,546.8,CH,450-550,,Filosofia Política,Filosofia Política,,,,"Filosofia Política, Filosofia Política"
Humanas,H24,Sociedade Contemporânea: A charge ilustrando o anseio pela participação em ações decisórias.,556.1,CH,550-650,,Sociedade Contemporânea,,,Sociedade Contemporânea,,"Sociedade Contemporânea, Sociedade Contemporânea"
Humanas,H24,Democracia e Multiculturalismo: Sociedades multiétnicas demandando a universalização de direitos e o respeito à diversidade.,557.2,CH,550-650,,"Multiculturalismo, Sociedades multiétnicas",Multiculturalismo,"universalização de direitos, respeito à diversidade",Sociedades multiétnicas,,"Multiculturalismo, Sociedades multiétnicas, Multiculturalismo, universalização de direitos, respeito à diversidade, Sociedades multiétnicas"
Humanas,H24,Brasil Império (Constituição de 1824): O sistema eleitoral marcado pelo voto indireto e perfil censitário.,560.9,CH,550-650,,,,,"Brasil Império, Constituição de 1824",,"Brasil Império, Constituição de 1824"
Humanas,H24,Filosofia Política (Hannah Arendt): A importância da linguagem (discurso) na construção da sociabilidade e da condição política do homem.,565.7,CH,550-650,,Filosofia Política,Filosofia Política,,,,"Filosofia Política, Filosofia Política"
Humanas,H24,"Crítica Social na MPB (Anos 1970): A canção ""Vida de Gado"" criticando o comportamento coletivo de passividade social.",590.0,CH,550-650,,Crítica Social,,comportamento coletivo,Anos 1970,,"Crítica Social, comportamento coletivo, Anos 1970"
Humanas,H24,Desenvolvimento (Amartya Sen): A concepção de desenvolvimento fundamentada no vínculo entre a garantia da cidadania (liberdades) e a ascensão econômica.,590.3,CH,550-650,ascensão econômica,,,ascensão econômica,Amartya Sen,,"ascensão econômica, ascensão econômica, Amartya Sen"
Humanas,H24,Primeira República (Coronelismo): A repressão explícita ao exercício do direito de voto pelos capangas.,597.1,CH,550-650,,,,,"Primeira República, Coronelismo",,"Primeira República, Coronelismo"
Humanas,H24,Comissão Nacional da Verdade (Brasil): O objetivo da CNV de esclarecer as circunstâncias de violações aos direitos humanos durante a ditadura militar.,607.0,CH,550-650,,direitos humanos,direitos humanos,,ditadura militar,,"direitos humanos, direitos humanos, ditadura militar"
Humanas,H24,Cidadania na Antiguidade Clássica: A proporção de cidadãos explicada pela adoção do critério de controle da terra para a participação política.,620.7,CH,550-650,,,,,Antiguidade Clássica,,Antiguidade Clássica
Humanas,H24,Democracia Ateniense: A emergência do sistema democrático em Atenas promovendo a participação (direta) no exercício do poder.,625.9,CH,550-650,,,,emergência do sistema democrático,Democracia Ateniense,,"emergência do sistema democrático, Democracia Ateniense"
Humanas,H24,Democracia Grega (Ágora): A função da ágora como lugar onde o corpo de cidadãos se reunia para deliberar sobre as questões da comunidade.,630.4,CH,550-650,,Democracia Grega,,,Democracia Grega,,"Democracia Grega, Democracia Grega"
Humanas,H24,Democracia Moderna (Hans Kelsen): A concepção de democracia fundamentada na centralidade do indivíduo na sociedade (o cidadão como sacerdote no templo da democracia).,658.6,CH,650-750,,Democracia Moderna,,,Democracia Moderna,,"Democracia Moderna, Democracia Moderna"
Humanas,H24,Primeira República (Coronelismo): As relações políticas descritas baseadas na disseminação de práticas clientelistas (troca de votos por favores/cargos).,666.1,CH,650-750,,,,"troca de votos por favores/cargos, disseminação de práticas clientelistas","Primeira República, Coronelismo",,"troca de votos por favores/cargos, disseminação de práticas clientelistas, Primeira República, Coronelismo"
Humanas,H24,Democracia na América (Tocqueville): A lei de sucessão (não baseada na primogenitura) como norma que criou um ambiente propício à consolidação de valores burgueses (divisão da propriedade e do poder).,687.4,CH,650-750,"lei de sucessão, não baseada na primogenitura",,,"divisão da propriedade e do poder, consolidação de valores burgueses",Democracia na América,,"lei de sucessão, não baseada na primogenitura, divisão da propriedade e do poder, consolidação de valores burgueses, Democracia na América"
Humanas,H24,"Ditadura Militar no Brasil (AI-2): A charge sobre o ""cemitério dos partidos"" referindo-se à adoção do bipartidarismo regulado pelo Ato Institucional nº 2.",708.0,CH,650-750,"bipartidarismo, Ato Institucional nº 2, cemitério dos partidos",,,,Ditadura Militar,,"bipartidarismo, Ato Institucional nº 2, cemitério dos partidos, Ditadura Militar"
Humanas,H24,Cidadania e Violência no Brasil: A dificuldade histórica da sociedade brasileira em institucionalizar formas de controle social compatíveis com valores democráticos.,795.0,CH,750+,,,,,sociedade brasileira,,sociedade brasileira
Humanas,H25,Pan-africanismo/Poesia: O poema de Agostinho Neto conclamando as populações negras de diferentes países a apoiar as lutas por igualdade e independência.,503.5,CH,450-550,,Pan-africanismo,,,,,Pan-africanismo
Humanas,H25,Trabalho Escravo Contemporâneo: A estratégia de articular os órgãos públicos para reduzir o problema.,532.5,CH,450-550,,,,reduzir o problema,Trabalho Escravo Contemporâneo,,"reduzir o problema, Trabalho Escravo Contemporâneo"
Humanas,H25,Democracia Deliberativa (Habermas): A condição para a inclusão social através do debate livre e racional entre cidadãos e Estado.,539.6,CH,450-550,,,,inclusão social,,,inclusão social
Humanas,H25,Educação no Brasil (Manifesto dos Pioneiros): A proposta de uma relação necessária entre acesso à escola e valorização do mérito (hierarquia das capacidades).,557.7,CH,550-650,,Educação no Brasil,,,"Manifesto dos Pioneiros, Educação no Brasil",,"Educação no Brasil, Manifesto dos Pioneiros, Educação no Brasil"
Humanas,H25,Relações Étnico-Raciais na Educação: A Lei 10.639/03 associando a inclusão social a práticas de valorização identitária.,568.9,CH,550-650,,Relações Étnico-Raciais na Educação,,,,,Relações Étnico-Raciais na Educação
Humanas,H25,"Movimento Feminista: O comportamento da personagem, que busca uma educação masculina, evidencia uma ruptura de valores institucionalizados sobre o papel da mulher.",579.1,CH,550-650,,educação masculina,,,Movimento Feminista,,"educação masculina, Movimento Feminista"
Humanas,H25,"Democracia Deliberativa vs. Ativista: As concepções se baseiam, respectivamente, na obtenção do consenso e na mobilização das minorias.",591.7,CH,550-650,,,,"mobilização das minorias, obtenção do consenso",,,"mobilização das minorias, obtenção do consenso"
Humanas,H25,Fim do Apartheid (África do Sul): A consolidação da democracia na África do Sul relacionada à superação do legado segregacionista.,597.9,CH,550-650,,,,"consolidação da democracia, superação do legado segregacionista","África do Sul, legado segregacionista",,"consolidação da democracia, superação do legado segregacionista, África do Sul, legado segregacionista"
Humanas,H25,"Movimento Abolicionista: As práticas culturais narradas (oratória, poesia, compra de alforrias) remetendo ao movimento abolicionista.",599.6,CH,550-650,,,compra de alforrias,,movimento abolicionista,,"compra de alforrias, movimento abolicionista"
Humanas,H25,Educação Inclusiva (Declaração de Salamanca): O compromisso do Brasil com políticas educacionais que contemplem a pluralidade dos sujeitos.,602.9,CH,550-650,,"Educação Inclusiva, políticas educacionais",,,,,"Educação Inclusiva, políticas educacionais"
Humanas,H25,Cartografia Social: O projeto de ensinar GPS a grupos tradicionais como forma de valorização de identidades coletivas (mapeamento de suas terras).,611.4,CH,550-650,,Cartografia Social,Cartografia Social,mapeamento de suas terras,grupos tradicionais,,"Cartografia Social, Cartografia Social, mapeamento de suas terras, grupos tradicionais"
Humanas,H25,"Direitos Culturais das Minorias (Habermas): A coexistência das diferenças, permitindo que os discursos se submetam ao debate público e ao melhor argumento.",662.1,CH,650-750,,Direitos Culturais das Minorias,,,,melhor argumento,"Direitos Culturais das Minorias, melhor argumento"
Humanas,H25,"Movimentos de Trabalhadores (Brasil Império): A atuação dos caixeiros, ao se organizarem e exigirem direitos, como contestação dos princípios monárquicos e da ordem vigente.",708.5,CH,650-750,"princípios monárquicos, ordem vigente",,,"atuação dos caixeiros, se organizarem e exigirem direitos","Brasil Império, Movimentos de Trabalhadores",,"princípios monárquicos, ordem vigente, atuação dos caixeiros, se organizarem e exigirem direitos, Brasil Império, Movimentos de Trabalhadores"
Humanas,H26,Função Social da Cidade: A qualificação de serviços públicos em bairros periféricos como política para viabilizar a função social da cidade.,487.8,CH,450-550,,Função Social da Cidade,,,,,Função Social da Cidade
Humanas,H26,"Ocupação Urbana e Meio Ambiente: A aglomeração urbana em mangues (mocambos) e a interferência no espaço geográfico (poluição, degradação).",508.1,CH,450-550,degradação,"Meio Ambiente, Ocupação Urbana","Meio Ambiente, Ocupação Urbana","degradação, interferência no espaço geográfico, aglomeração urbana",,,"degradação, Meio Ambiente, Ocupação Urbana, Meio Ambiente, Ocupação Urbana, degradação, interferência no espaço geográfico, aglomeração urbana"
Humanas,H26,Relação Sociedade-Natureza: O poema de Cora Coralina valorizando a relação entre camponeses e o uso da natureza.,522.5,CH,450-550,,Relação Sociedade-Natureza,,,Cora Coralina,,"Relação Sociedade-Natureza, Cora Coralina"
Humanas,H26,Saberes Tradicionais/Meio Ambiente: A relação socioespacial dos indígenas Xavante com o Cerrado evidenciando a importância do saber tradicional para a conservação ambiental.,530.0,CH,450-550,conservação ambiental,"Meio Ambiente, conservação ambiental","Meio Ambiente, Saberes Tradicionais, conservação ambiental, saber tradicional",,indígenas Xavante,,"conservação ambiental, Meio Ambiente, conservação ambiental, Meio Ambiente, Saberes Tradicionais, conservação ambiental, saber tradicional, indígenas Xavante"
Humanas,H26,Colonização da América: O interesse econômico espanhol (ouro) e a fundação de cidades para controlar a circulação de riquezas.,551.8,CH,550-650,,Colonização da América,,controlar a circulação de riquezas,Colonização da América,,"Colonização da América, controlar a circulação de riquezas, Colonização da América"
Humanas,H26,Biomas Brasileiros: A descrição da paisagem no texto de Euclides da Cunha correspondendo à composição de vegetação xerófila (Caatinga).,553.2,CH,550-650,,,,,,,
Humanas,H26,Geografia Física (Movimentos da Terra): A diferença de horário (dia/noite) entre EUA e França causada pelo movimento de rotação da Terra.,564.5,CH,550-650,"Movimentos da Terra, movimento de rotação da Terra, Geografia Física",Geografia Física,"Geografia Física, Movimentos da Terra",,,,"Movimentos da Terra, movimento de rotação da Terra, Geografia Física, Geografia Física, Geografia Física, Movimentos da Terra"
Humanas,H26,Relação Sociedade-Natureza: As posturas de idealização (poema) e mercantilização (ecoturismo) em relação à natureza.,577.1,CH,550-650,,"ecoturismo, Relação Sociedade-Natureza",ecoturismo,mercantilização,,,"ecoturismo, Relação Sociedade-Natureza, ecoturismo, mercantilização"
Humanas,H26,Geologia/Tectônica de Placas: A formação da Cordilheira do Himalaia como resultado do encontro de placas tectônicas.,582.1,CH,550-650,,,Tectônica de Placas,"encontro de placas tectônicas, formação da Cordilheira do Himalaia",,,"Tectônica de Placas, encontro de placas tectônicas, formação da Cordilheira do Himalaia"
